Student ID,Name,Course,Year,Semester,Gender,Age,Caste,Family Income,Internal Marks,Theory Marks,Practical Marks,Backlogs,Fees Paid,Fees Payment Date,Scholarship Received,Teacher Rating,Teacher Feedback,Library Usage,Medical History Reported,Disciplinary Action,Academic Year,Attendance %,Assignment Submission Rate,Class Participation,Late Submissions,LMS Login Count,Video Lectures Watched,Forum Participation,Study Hours/Week,Assignment Completion Time (Avg),Parental Education,Internet Availability at Home,Stress Level,Mental Health Score,Counselling Opted,Clubs Joined,Events Participation,Volunteer Activities,Enrollment Status
24DS73,Christine Williams,BSc-DS,SY,1,Other,20,General,743743,26,50,50,0,38435,2025-06-16,No,4.8,Within role high against never.,26,No,No,2022-2026,92.5,83.24,4.44,1,31,12,13,3.0,2.9,UG,No,High,3,Yes,1,1,No,Dropped Out
24DS74,Lisa Hoffman,BSc-DS,SY,2,Female,23,SC,538547,23,58,29,0,20722,2025-05-08,No,4.6,About reality say.,27,Yes,Yes,2023-2025,75.8,79.5,2.55,5,55,20,16,6.8,1.3,None,No,Medium,3,Yes,2,2,Yes,Graduated
24DS75,John Anderson,BSc-DS,SY,1,Female,23,ST,391760,24,51,37,3,21921,2025-07-13,Yes,3.7,Size experience easy very.,47,No,No,2023-2026,97.89,96.21,4.73,3,61,19,9,8.5,3.4,None,No,Medium,6,No,1,3,Yes,Active
24DS76,Maria Hull,BSc-DS,SY,2,Other,20,General,660045,27,37,34,2,38102,2025-02-06,Yes,3.8,Prepare attention my simply relate.,17,Yes,Yes,2023-2025,83.18,95.91,2.37,3,125,32,11,4.7,1.8,PG,No,Medium,9,No,3,5,Yes,Graduated
24DS77,Christine Smith,BSc-DS,SY,2,Female,22,SC,519752,26,36,26,1,41544,2025-03-07,Yes,4.5,Something become executive hope.,17,No,No,2024-2025,67.96,83.0,3.64,3,45,29,11,8.4,1.3,PG,Yes,Low,8,Yes,1,3,Yes,Graduated
24DS78,David Richards,BSc-DS,SY,2,Other,18,OBC,684616,27,38,21,3,35829,2025-07-28,Yes,4.8,Everything goal instead blood.,6,Yes,Yes,2023-2026,60.08,60.66,3.59,3,76,5,6,1.5,3.1,PG,No,High,4,Yes,0,4,Yes,Active
24DS79,Jeffrey Payne,BSc-DS,SY,1,Female,22,OBC,269143,22,67,32,3,29628,2025-01-16,Yes,4.2,He floor give just between.,21,No,No,2023-2026,66.64,68.17,2.42,2,143,48,0,4.1,1.2,None,Yes,High,7,Yes,0,1,No,Dropped Out
24DS80,Michael Murray,BSc-DS,SY,1,Male,22,ST,246320,22,40,32,1,46574,2025-01-22,No,3.8,Ago seat real tough read.,9,No,No,2024-2025,67.03,76.57,2.75,1,85,14,13,8.0,3.0,School,Yes,Low,9,Yes,1,2,No,Active
24DS81,Jacob Fuller,BSc-DS,SY,2,Female,21,OBC,818327,23,52,49,1,44589,2025-02-02,Yes,3.7,Test budget speak onto risk.,38,No,Yes,2023-2026,63.12,96.29,1.88,5,194,23,0,6.9,3.7,UG,No,High,6,Yes,0,1,No,Dropped Out
24DS82,Kelly Fitzgerald,BSc-DS,SY,1,Male,22,ST,666796,20,47,35,3,24183,2025-05-08,Yes,3.5,Discussion despite couple much record although course.,28,No,No,2024-2025,79.26,70.76,1.79,5,17,43,15,2.9,1.1,PG,Yes,High,3,No,0,1,Yes,Dropped Out
24DS83,Nicole Simpson,BSc-DS,SY,1,Other,22,SC,249806,29,46,36,2,48231,2025-03-15,Yes,3.7,Already stand option possible least decision.,19,Yes,No,2024-2026,97.51,67.86,2.39,0,154,27,2,5.5,3.6,UG,Yes,High,9,No,0,2,Yes,Graduated
24DS84,Ashley Woods,BSc-DS,SY,1,Other,20,ST,105187,27,63,25,2,39297,2025-01-08,Yes,3.2,Politics figure suddenly today material anyone high personal.,13,Yes,Yes,2023-2025,97.55,72.1,2.9,1,184,24,7,1.9,3.7,UG,No,Low,2,No,1,5,No,Active
24DS85,David Rodriguez,BSc-DS,SY,1,Female,18,SC,739889,28,34,49,1,35923,2025-07-11,No,3.2,Vote dream argue key side.,11,No,No,2023-2025,67.26,62.16,4.07,1,33,29,16,6.7,2.1,School,No,High,9,No,1,3,No,Dropped Out
24DS86,Craig Merritt,BSc-DS,SY,2,Male,21,SC,815817,21,30,37,0,35106,2025-05-02,No,3.8,College born as level decision firm.,47,Yes,No,2022-2025,55.81,99.29,4.08,0,150,17,5,5.3,4.3,School,No,Medium,1,No,2,1,Yes,Graduated
24DS87,Caleb Martin,BSc-DS,SY,1,Other,21,ST,375793,21,32,40,3,48817,2025-01-24,No,4.9,Likely affect including short image rich office.,16,No,No,2023-2026,67.46,80.91,1.16,5,10,27,1,3.6,4.1,PG,Yes,Medium,6,Yes,1,3,Yes,Active
24DS88,Daniel Barnes,BSc-DS,SY,1,Female,22,SC,342152,22,47,39,3,48070,2025-07-22,Yes,3.7,Box animal simply stage television maybe.,8,No,Yes,2023-2025,86.17,61.41,4.81,2,166,19,14,9.8,4.1,School,No,Medium,7,No,1,1,No,Active
24DS89,Erin Collins,BSc-DS,SY,2,Female,21,OBC,842799,25,30,40,2,36484,2025-04-21,Yes,3.6,Edge write growth edge phone pick.,19,Yes,No,2024-2025,77.56,78.94,1.63,5,147,10,10,1.3,1.6,UG,No,Low,4,No,3,0,Yes,Active
24DS90,John Jones,BSc-DS,SY,1,Female,18,SC,101793,28,38,31,3,22127,2025-02-16,Yes,3.8,White even although computer.,36,Yes,Yes,2024-2025,78.08,93.7,4.13,3,112,39,5,9.6,2.1,PG,Yes,High,7,Yes,0,1,Yes,Graduated
24DS91,April Sanchez,BSc-DS,SY,1,Female,21,OBC,991671,29,62,40,2,41587,2025-05-21,Yes,3.6,Share PM Mrs he attorney.,46,Yes,No,2024-2026,51.54,89.37,1.72,1,71,40,9,2.7,3.5,None,No,High,9,Yes,1,2,Yes,Dropped Out
24DS92,Michael Hernandez,BSc-DS,SY,1,Other,18,General,206288,25,51,45,2,40729,2025-02-13,Yes,4.9,Half do share purpose general employee industry mean.,43,No,No,2023-2025,58.19,74.02,3.14,2,11,27,9,1.4,1.3,UG,No,High,7,Yes,0,2,Yes,Active
24DS93,Daniel Fernandez,BSc-DS,SY,2,Male,23,ST,279790,30,45,30,0,40751,2025-06-19,Yes,3.4,Stuff truth summer however thousand half indicate.,38,Yes,Yes,2022-2025,77.77,63.64,3.01,1,81,28,12,3.5,3.1,None,No,High,8,No,1,2,No,Graduated
24DS94,Joseph Guzman,BSc-DS,SY,2,Male,18,ST,724390,25,34,23,2,31568,2025-02-19,Yes,4.5,Character protect again.,25,Yes,No,2024-2026,68.41,89.23,4.18,2,121,48,18,6.3,3.7,School,Yes,Low,5,Yes,1,5,Yes,Graduated
24DS95,Jason Cruz,BSc-DS,SY,2,Female,22,OBC,624668,26,69,24,1,20084,2025-05-10,Yes,3.2,Staff might pressure center authority purpose really beyond.,12,No,No,2022-2026,70.2,71.52,2.98,5,172,37,18,9.1,4.7,UG,Yes,High,4,No,1,2,Yes,Active
24DS96,Jessica Guerra,BSc-DS,SY,1,Female,22,SC,318129,29,60,39,0,48161,2025-06-21,Yes,3.6,Answer employee tonight represent.,26,No,No,2022-2025,74.87,78.88,1.18,1,165,16,2,8.5,3.5,School,Yes,High,3,No,1,4,No,Dropped Out
24DS97,Robert Burton,BSc-DS,SY,1,Male,19,SC,136752,26,59,46,0,34928,2025-03-11,No,3.5,South push sense dark.,34,Yes,No,2024-2025,67.34,69.27,4.88,1,64,10,5,9.0,3.9,PG,Yes,High,7,Yes,0,2,No,Active
24DS98,Daniel Fields,BSc-DS,SY,1,Female,20,SC,625547,21,42,24,3,32122,2025-02-13,No,3.8,Race fish southern travel.,20,No,No,2022-2026,79.72,63.39,4.39,3,42,7,8,9.7,3.8,UG,Yes,Medium,10,Yes,1,5,No,Graduated
24DS99,Patricia Carter,BSc-DS,SY,1,Male,23,OBC,641831,28,36,45,3,42791,2025-06-23,No,4.6,Ground stand east check.,34,No,No,2024-2026,65.69,63.67,4.46,4,191,37,16,6.7,3.4,PG,Yes,Medium,4,Yes,0,0,No,Graduated
24DS100,Alex Terry,BSc-DS,SY,1,Other,22,ST,842287,21,37,29,0,22748,2025-05-23,Yes,4.4,Care institution left probably key clearly.,5,No,Yes,2024-2026,77.44,99.71,1.99,0,183,32,17,7.1,4.2,None,Yes,Medium,5,No,0,5,No,Dropped Out
24DS101,Stephanie Smith,BSc-DS,SY,2,Other,20,General,569011,28,49,41,0,31311,2025-05-10,No,3.7,On right ever one cover charge measure.,21,No,No,2023-2026,53.87,87.77,4.48,2,73,8,20,8.3,2.2,PG,Yes,High,1,Yes,1,3,Yes,Active
24DS102,Tyler Hensley,BSc-DS,SY,2,Male,21,ST,806403,23,45,22,2,45248,2025-07-11,Yes,4.1,Tell executive free throw reach as good.,31,No,Yes,2022-2025,91.65,79.17,1.85,2,67,50,15,4.7,1.8,School,No,Low,6,Yes,1,5,No,Graduated
24DS103,Kimberly Parker,BSc-DS,SY,2,Other,22,SC,414145,24,40,24,1,34089,2025-06-25,Yes,4.6,Behavior would section because.,37,Yes,No,2022-2026,62.32,78.77,2.91,2,94,41,0,8.1,2.3,None,No,Medium,5,Yes,0,5,No,Active
24DS104,Tracy Yu,BSc-DS,SY,2,Female,19,ST,439115,28,39,39,0,46088,2025-06-20,No,4.1,Perform lot note recognize.,26,Yes,Yes,2023-2025,64.79,71.26,3.34,3,150,31,18,4.2,1.7,None,No,Medium,4,Yes,0,0,No,Dropped Out
24DS105,Adam Thompson,BSc-DS,SY,1,Male,20,General,967799,29,54,46,2,20174,2025-07-11,Yes,3.1,Four door yard design parent site.,35,No,Yes,2024-2026,93.81,87.83,1.61,5,104,16,6,5.1,2.2,UG,No,High,3,No,1,2,No,Dropped Out
24DS106,Ryan Mccormick,BSc-DS,SY,2,Female,21,SC,618431,20,31,48,1,34776,2025-01-22,No,3.3,Too team dream him voice.,16,No,No,2023-2026,70.99,64.7,2.06,3,197,46,10,8.6,3.2,None,No,Medium,1,No,2,5,No,Graduated
24DS107,Kevin Weeks,BSc-DS,SY,2,Other,21,ST,898734,28,60,49,1,38194,2025-01-06,Yes,3.2,Less agent late practice keep.,24,No,No,2022-2025,81.56,80.71,2.57,2,149,42,19,1.7,4.4,UG,No,Low,1,Yes,0,2,No,Dropped Out
24DS108,Rhonda Brown,BSc-DS,SY,1,Female,19,ST,963145,25,63,35,2,38542,2025-04-29,No,4.9,Wide respond society.,29,No,No,2024-2025,83.13,81.42,1.83,3,30,10,17,3.6,4.5,PG,No,Low,6,Yes,0,3,Yes,Dropped Out
24DS109,Paul Hodges,BSc-DS,SY,1,Other,22,General,971059,26,30,30,2,44218,2025-01-23,Yes,4.8,American have recognize trip smile single property.,23,Yes,No,2024-2025,66.48,99.49,4.97,1,173,17,3,1.4,1.1,School,No,Medium,1,Yes,3,2,Yes,Dropped Out
24DS110,Jacqueline Gill,BSc-DS,SY,2,Female,21,OBC,994162,24,38,42,0,36923,2025-05-28,No,4.7,By agent home who old.,42,Yes,Yes,2023-2025,88.98,65.42,4.36,4,99,17,9,4.0,4.0,None,No,High,4,No,3,0,No,Active
24DS111,Cynthia Anderson,BSc-DS,SY,2,Female,23,General,908360,22,60,27,0,42534,2025-07-01,No,3.0,Around fear knowledge.,2,No,Yes,2024-2026,75.52,93.2,2.87,5,110,31,14,4.7,3.9,School,No,Low,4,No,3,0,No,Graduated
24DS112,Jordan Stone,BSc-DS,SY,1,Female,21,ST,201406,25,50,35,0,23511,2025-03-11,Yes,4.5,These return consider full gun treat challenge.,18,No,No,2022-2025,82.26,83.74,3.93,2,91,37,18,2.0,3.8,None,Yes,High,7,No,1,4,Yes,Active
24DS113,John Malone,BSc-DS,SY,2,Male,19,OBC,578233,23,44,23,0,48027,2025-03-13,No,4.3,Surface goal machine sit wait.,7,Yes,No,2024-2026,62.5,68.68,4.78,4,198,32,1,7.5,3.7,None,Yes,High,9,No,1,4,No,Graduated
24DS114,Lindsey Andrews,BSc-DS,SY,2,Other,18,General,652347,24,62,47,2,24558,2025-01-25,No,3.5,High size big issue they.,31,Yes,No,2024-2025,51.0,94.4,4.73,1,151,39,10,5.4,3.5,UG,No,Medium,6,No,2,1,No,Dropped Out
24DS115,Charles Levine MD,BSc-DS,SY,1,Female,18,General,285698,29,50,29,2,24552,2025-02-11,No,4.9,Kind sell live property star resource.,39,Yes,No,2024-2025,95.07,90.39,3.44,4,114,36,17,8.5,1.1,PG,No,Low,2,No,2,2,Yes,Active
24DS116,Rachel Ortega,BSc-DS,SY,1,Female,22,General,520200,21,37,48,3,27523,2025-02-22,Yes,3.1,Trade rest physical great job.,30,Yes,Yes,2023-2026,84.48,99.6,2.31,1,140,9,11,5.9,3.0,PG,No,Medium,3,No,3,2,Yes,Dropped Out
24DS117,Darrell Mason,BSc-DS,SY,2,Female,21,General,991780,23,54,44,1,38548,2025-05-16,Yes,3.4,Firm myself believe green author before person.,48,No,No,2023-2025,60.75,81.35,4.37,3,196,25,9,1.6,3.3,PG,Yes,Medium,8,Yes,2,4,Yes,Graduated
24DS118,William Caldwell,BSc-DS,SY,2,Other,21,General,380539,28,42,48,2,29780,2025-04-30,No,4.9,Maybe Mr design discuss collection save kind down.,46,Yes,Yes,2024-2026,72.77,66.91,2.3,1,43,21,16,1.9,1.8,School,No,Low,9,No,3,0,Yes,Graduated
24DS119,Dustin Garcia,BSc-DS,SY,2,Male,18,General,221997,22,62,39,3,20368,2025-02-12,Yes,4.5,Majority state according on.,0,Yes,No,2023-2025,54.28,68.91,4.27,5,12,31,6,9.2,1.5,PG,Yes,Medium,5,Yes,2,3,Yes,Graduated
24DS120,Sally Macias,BSc-DS,SY,2,Male,19,SC,551730,25,51,47,2,36318,2025-03-29,Yes,4.5,Participant executive generation attorney.,21,No,Yes,2023-2026,73.38,91.79,4.96,3,63,49,2,2.8,3.1,PG,Yes,Medium,6,No,3,1,No,Active
24DS121,Lauren Thomas,BSc-DS,SY,2,Other,21,General,643863,23,66,29,1,23016,2025-05-13,No,3.9,Play region sign wish quality force.,22,Yes,No,2024-2026,99.46,98.99,3.85,1,55,49,9,7.8,4.1,School,Yes,High,4,Yes,1,3,Yes,Active
24DS122,Michael Lewis,BSc-DS,SY,2,Male,18,ST,261997,30,47,39,0,42503,2025-02-25,Yes,4.1,Particularly event lawyer speak plant.,28,No,No,2023-2025,97.04,63.27,4.48,3,68,45,7,3.8,3.0,None,No,High,1,No,3,5,No,Dropped Out
24DS123,Keith Gutierrez,BSc-DS,SY,2,Male,18,SC,819643,23,53,44,3,47945,2025-01-10,No,4.6,Can voice boy edge east before red.,48,No,Yes,2024-2025,72.28,82.38,3.3,1,65,29,16,4.5,1.8,None,Yes,Medium,1,No,1,5,Yes,Dropped Out
24DS124,Joseph Vasquez,BSc-DS,SY,1,Female,21,General,884823,26,57,47,3,24772,2025-06-20,No,3.5,Table explain happen career serve threat.,0,No,Yes,2024-2025,81.44,96.64,3.05,4,110,28,6,7.8,4.5,PG,No,Medium,3,No,0,3,Yes,Dropped Out
24DS125,Kenneth James DDS,BSc-DS,SY,2,Female,20,OBC,125865,29,57,26,1,25263,2025-04-24,Yes,3.4,Certain common concern body body art.,0,Yes,Yes,2023-2025,82.21,95.93,1.09,3,120,8,14,5.2,1.3,UG,No,Low,2,No,2,3,Yes,Active
24DS126,Troy Davis,BSc-DS,SY,2,Other,23,General,363502,22,32,41,0,47067,2025-01-19,Yes,4.2,Four prove long best speak cost PM food.,10,No,Yes,2023-2026,89.38,61.81,1.58,2,18,5,11,5.2,2.0,PG,No,Medium,2,No,2,0,No,Active
24DS127,Mr. Gerald Allison DVM,BSc-DS,SY,1,Other,22,General,671827,20,49,47,2,47811,2025-03-19,Yes,4.1,Whether staff hit Mr degree year sister.,8,Yes,No,2024-2026,73.44,85.24,1.7,0,32,20,13,8.9,2.0,UG,No,High,10,No,0,5,No,Active
24DS128,Justin Ford,BSc-DS,SY,1,Male,18,ST,647065,29,58,23,1,46898,2025-06-27,No,3.4,Account hard fast owner at former friend.,33,No,No,2023-2026,60.32,61.27,1.64,2,181,37,8,1.0,3.0,UG,Yes,Medium,8,Yes,3,1,Yes,Graduated
24DS129,Timothy Morgan,BSc-DS,SY,2,Female,22,SC,936364,20,48,37,1,33687,2025-07-09,No,4.8,Career time expect its.,13,No,Yes,2022-2025,74.46,63.11,4.81,2,142,39,0,2.9,2.3,PG,No,Medium,1,Yes,1,1,No,Graduated
24DS130,Brandon Torres,BSc-DS,SY,1,Other,23,ST,621955,22,32,39,1,35776,2025-06-22,No,3.7,Will attention contain true like main quickly reduce.,19,Yes,No,2023-2026,77.65,80.31,4.78,1,109,8,11,5.7,4.6,PG,Yes,High,6,Yes,2,5,No,Active
24DS131,Lee Wilson,BSc-DS,SY,1,Other,20,OBC,285698,22,45,28,3,25076,2025-06-27,No,3.6,Wind party serve them close mention identify.,43,Yes,No,2024-2025,68.18,93.14,4.42,3,79,6,7,2.8,5.0,None,No,High,4,Yes,2,2,Yes,Graduated
24DS132,Cindy Brown,BSc-DS,SY,2,Female,21,General,308545,29,61,23,0,35607,2025-04-09,No,3.0,Chair board direction glass.,34,Yes,No,2024-2025,92.07,98.46,1.48,2,19,41,3,8.8,3.3,UG,No,High,5,No,2,2,Yes,Graduated
24DS133,Mary Moss,BSc-DS,SY,1,Other,20,General,441848,23,67,25,0,42175,2025-06-20,No,4.1,Other wind five ready investment.,33,Yes,No,2023-2026,55.86,70.98,1.45,1,183,19,6,3.4,3.1,UG,Yes,Low,9,Yes,0,3,No,Active
24DS134,Kevin Armstrong,BSc-DS,SY,2,Female,22,General,977096,27,54,27,1,30452,2025-01-26,Yes,4.0,Few food tell reduce bit.,24,Yes,No,2022-2026,83.52,95.51,2.08,2,187,10,7,8.3,3.2,School,Yes,High,5,No,2,2,Yes,Active
24DS135,Sarah Martin,BSc-DS,SY,2,Female,20,OBC,748406,25,63,27,0,34121,2025-01-12,No,3.0,Likely also happy issue answer just.,41,Yes,No,2024-2026,52.92,66.3,1.18,2,34,39,3,5.9,3.2,UG,No,Medium,2,Yes,2,0,No,Graduated
24DS136,Brooke Woodward,BSc-DS,SY,2,Male,23,SC,230753,22,31,47,2,40546,2025-06-22,Yes,4.6,Play war top six partner board.,21,Yes,Yes,2024-2026,80.25,95.49,2.15,2,54,40,0,7.9,3.0,PG,No,Low,5,No,0,5,No,Dropped Out
24DS137,Mr. Jeffrey Mclaughlin,BSc-DS,SY,1,Female,20,OBC,635616,25,37,23,2,33243,2025-01-06,Yes,4.3,Hour west condition series.,31,Yes,Yes,2024-2025,55.85,85.13,2.64,5,178,18,0,10.0,4.7,PG,Yes,High,5,Yes,0,3,No,Active
24DS138,Sean Harper,BSc-DS,SY,1,Other,22,OBC,124062,25,43,29,0,47739,2025-04-11,Yes,4.0,Maintain statement will field in author.,18,Yes,No,2024-2026,54.57,93.26,2.93,0,122,44,4,6.5,1.4,None,Yes,High,8,Yes,1,3,Yes,Graduated
24DS139,Michael Clayton,BSc-DS,SY,1,Other,22,SC,974882,20,43,49,2,26265,2025-05-29,Yes,3.7,Hot white southern man safe that forget.,15,No,No,2023-2026,70.14,92.62,2.84,0,161,16,16,4.4,1.2,UG,Yes,Low,10,Yes,0,4,No,Dropped Out
24DS140,Denise Sherman,BSc-DS,SY,1,Male,18,General,112926,26,52,21,3,38448,2025-01-24,No,4.2,Remember or whatever wind actually.,50,Yes,Yes,2023-2025,85.12,74.11,1.14,2,125,36,19,5.4,2.2,UG,Yes,Low,4,No,3,4,Yes,Active
24DS141,Patty Leach,BSc-DS,SY,2,Male,23,SC,183774,26,52,27,2,38082,2025-01-19,Yes,4.7,Sport must help able you certain attorney group.,22,Yes,Yes,2024-2026,58.45,77.48,3.82,3,50,39,12,1.1,4.3,PG,Yes,Medium,3,No,1,1,Yes,Dropped Out
24DS142,Robert Casey,BSc-DS,SY,1,Female,20,SC,138277,29,50,21,3,34931,2025-07-04,Yes,4.0,Candidate pick local however.,13,No,Yes,2023-2025,54.14,66.28,3.76,3,125,42,15,3.1,1.2,PG,No,High,9,No,2,3,No,Dropped Out
24DS143,Kathleen Chen,BSc-DS,SY,2,Female,19,ST,798439,28,58,44,0,35934,2025-02-20,Yes,4.3,View soon field focus serve way structure.,28,No,No,2022-2025,96.77,99.41,3.87,2,151,23,19,3.9,4.3,School,Yes,Medium,5,No,1,1,Yes,Active
24DS144,Anna Berger,BSc-DS,SY,1,Other,19,General,794249,27,67,39,1,23382,2025-03-21,No,4.5,Watch summer picture this partner quickly open.,24,Yes,No,2024-2025,74.68,72.07,2.27,3,143,31,0,7.1,4.6,School,Yes,Low,8,No,1,1,No,Active
24DS145,Peter Garcia,BSc-DS,SY,2,Female,18,OBC,801332,22,60,46,0,32663,2025-01-19,Yes,4.7,Member him rest close why.,14,No,Yes,2024-2026,58.72,70.47,2.34,3,56,23,10,1.6,1.5,PG,No,Low,6,Yes,3,0,No,Graduated
24DS146,Gary Wiggins,BSc-DS,SY,2,Male,22,OBC,299194,22,44,35,1,40359,2025-07-23,Yes,3.3,Price rest rich value strong style push.,4,Yes,Yes,2022-2025,72.72,78.2,4.6,2,147,22,10,4.5,4.6,PG,Yes,Low,9,Yes,1,1,No,Graduated
24DS147,Jasmine Andrews,BSc-DS,SY,1,Other,21,General,118557,24,62,34,1,46790,2025-07-06,Yes,4.7,Director find exactly walk.,41,Yes,No,2022-2025,78.44,72.5,4.96,4,176,26,15,5.3,1.5,None,Yes,Low,7,No,2,0,Yes,Active
24DS148,Lisa Giles,BSc-DS,SY,1,Other,23,SC,682755,24,30,32,1,35537,2025-04-17,Yes,3.9,Record pay gas you.,5,No,Yes,2023-2025,93.79,85.7,3.15,3,44,49,20,6.4,1.7,UG,Yes,Medium,9,Yes,3,1,Yes,Graduated
24DS149,Holly Anderson,BSc-DS,SY,2,Female,22,General,669585,24,31,26,1,24078,2025-05-02,No,3.2,Other reduce save game air.,32,No,No,2022-2026,64.67,91.53,4.99,3,187,17,2,9.2,4.7,School,Yes,Medium,3,No,3,1,Yes,Graduated
24DS150,Melissa Johnson,BSc-DS,SY,1,Other,23,SC,243348,28,56,32,0,29093,2025-01-22,Yes,4.5,Woman government finish think meet.,48,No,Yes,2024-2025,55.71,60.51,1.1,4,159,48,4,1.0,3.8,UG,Yes,High,4,No,0,5,Yes,Graduated
24DS151,Andrew Davis,BSc-DS,SY,2,Female,23,ST,544298,24,55,26,0,24070,2025-03-17,Yes,3.3,Design tax two defense.,37,No,Yes,2023-2025,83.03,91.37,2.56,0,14,41,15,9.4,1.9,School,No,High,2,Yes,0,2,Yes,Dropped Out
24DS152,Elizabeth Ramirez,BSc-DS,SY,1,Other,19,General,974544,20,40,32,0,29489,2025-05-25,Yes,3.4,Partner consumer suggest.,1,Yes,Yes,2022-2025,62.21,84.29,3.16,4,48,45,5,5.5,3.9,PG,No,Medium,10,No,1,4,Yes,Graduated
24DS153,Tiffany Freeman,BSc-DS,SY,1,Male,20,General,902985,21,47,31,3,49911,2025-05-09,Yes,3.7,Decision may home claim boy.,1,Yes,Yes,2022-2026,63.99,64.84,3.2,3,117,37,6,8.5,1.7,School,No,Medium,8,No,3,0,No,Active
24DS154,Brittany Mitchell,BSc-DS,SY,2,Female,23,General,257900,26,50,30,3,43202,2025-07-28,Yes,4.5,Building practice produce table environmental ahead.,24,Yes,No,2023-2025,55.64,70.15,4.49,4,14,19,4,2.0,2.1,PG,No,Low,2,No,3,5,No,Dropped Out
24DS155,Clayton Smith,BSc-DS,SY,2,Male,23,OBC,767022,23,68,47,1,49553,2025-03-30,No,4.0,Couple air into indicate who.,27,No,Yes,2024-2026,89.08,65.34,1.65,1,158,45,1,9.7,1.2,UG,No,Medium,8,Yes,3,0,Yes,Graduated
24DS156,Tiffany Taylor,BSc-DS,SY,1,Other,23,General,144189,24,68,44,1,46804,2025-06-16,No,4.2,Above amount measure dog result performance four.,36,Yes,No,2022-2025,66.23,68.29,3.56,3,86,31,15,9.8,3.4,None,Yes,Low,1,No,0,3,No,Graduated
24DS157,Nathan Morris,BSc-DS,SY,2,Other,22,OBC,557089,26,58,34,2,42462,2025-07-14,No,3.7,Hotel lay laugh tend huge out.,40,No,No,2023-2025,85.59,83.42,2.78,4,15,39,5,6.0,1.4,School,Yes,High,8,No,1,5,No,Active
24DS158,Bob Monroe,BSc-DS,SY,1,Other,20,OBC,279034,30,35,34,3,20851,2025-03-25,Yes,3.7,Next bed send heart become experience behavior.,42,Yes,Yes,2023-2026,75.41,70.99,4.84,0,154,30,0,4.3,1.7,UG,Yes,High,9,No,0,1,Yes,Active
24DS159,Raymond Johnson,BSc-DS,SY,1,Female,18,General,141496,27,32,22,0,30159,2025-07-10,No,4.8,Support pull other save great.,30,Yes,No,2022-2025,68.75,69.67,2.96,5,138,7,8,8.4,3.6,None,No,Low,9,No,1,1,No,Active
24DS160,Seth Reynolds,BSc-DS,SY,1,Male,19,OBC,693404,24,40,33,2,33880,2025-03-10,No,3.2,Down decide population.,39,No,Yes,2022-2026,73.79,66.31,3.53,1,115,49,3,7.3,2.9,None,No,Low,6,Yes,0,2,No,Graduated
24DS161,Laura Payne,BSc-DS,SY,1,Female,20,SC,147203,26,35,44,1,47037,2025-02-22,No,3.9,Want memory common discuss performance every evidence see.,23,No,Yes,2022-2025,92.15,64.79,2.14,5,100,39,17,5.7,3.9,None,Yes,Low,2,No,2,0,Yes,Dropped Out
24DS162,Elizabeth Stanley,BSc-DS,SY,2,Male,23,ST,564124,25,52,47,2,33471,2025-05-31,No,3.2,Ten you standard street six.,38,Yes,Yes,2022-2025,79.5,84.44,2.57,5,180,12,2,5.5,3.2,PG,Yes,High,7,Yes,2,0,No,Graduated
24DS163,Christina Shaw,BSc-DS,SY,2,Female,22,ST,566171,27,32,26,2,34878,2025-07-09,No,4.4,Stand wear themselves task wide.,11,No,Yes,2024-2026,66.26,78.57,2.46,1,200,26,19,5.3,4.1,None,Yes,High,8,Yes,3,5,No,Dropped Out
24DS164,Adam Wolf,BSc-DS,SY,1,Male,22,SC,203811,24,70,48,2,31866,2025-06-25,No,3.2,Draw rest knowledge hair through successful.,24,No,No,2024-2025,73.93,73.46,4.67,2,84,5,18,4.4,4.4,PG,No,High,7,No,1,5,No,Active
24DS165,Luis Bowers,BSc-DS,SY,1,Female,18,SC,119205,23,57,28,3,45078,2025-07-16,Yes,4.6,Near energy computer only.,35,Yes,Yes,2024-2026,93.92,98.88,3.44,4,114,29,14,4.5,1.7,School,Yes,High,7,Yes,0,5,Yes,Active
24DS166,Stephanie Smith,BSc-DS,SY,2,Other,18,OBC,784129,25,49,46,1,31460,2025-03-29,Yes,4.9,Involve phone staff him reveal agency expert.,30,No,Yes,2022-2026,54.84,98.87,2.38,2,95,27,3,6.3,1.7,None,No,Low,3,Yes,0,3,Yes,Graduated
24DS167,Sarah Wilson,BSc-DS,SY,1,Female,19,OBC,666322,26,42,43,3,21221,2025-04-03,No,4.6,Scientist man actually level media.,8,No,Yes,2023-2026,57.33,88.92,3.73,5,129,9,20,2.5,1.4,None,Yes,High,9,No,1,1,No,Dropped Out
24DS168,Melinda Brown,BSc-DS,SY,1,Male,20,ST,523145,27,56,37,0,22731,2025-01-07,No,4.7,Add indicate training small toward certainly.,13,Yes,No,2023-2025,74.55,87.9,3.58,4,13,40,19,3.9,3.5,School,Yes,Low,4,No,3,2,No,Dropped Out
24DS169,April Bradley,BSc-DS,SY,1,Male,23,OBC,990691,29,50,31,1,27084,2025-04-03,Yes,4.3,Music that card ball contain film teach.,40,No,Yes,2023-2026,63.21,81.29,3.07,1,115,36,14,3.7,2.0,None,Yes,Low,9,No,2,5,No,Graduated
